Points_Id,Lat,Lon
159,32.0506013900000,34.9645602900000
160,32.0559670500000,34.9598923300000
3244,32.0491617500000,34.9720534600000
161,31.6623096200000,35.1404124400000
162,32.1718629100000,35.0129874700000
163,32.1699748900000,34.9967706600000
165,33.0335059600000,35.3240598800000
166,32.1115947700000,35.0326804000000
167,31.7435456500000,34.6756548700000
168,32.9380018500000,35.4491810800000
169,32.9047821300000,35.5723201800000
170,31.5350410200000,34.9128701900000
171,32.9576181500000,35.7406374500000
172,31.5870585800000,35.1906856000000
173,32.8217973100000,35.1912541000000
174,31.2967674600000,34.8969760800000
175,32.7795459200000,35.7018280900000
176,32.6794452700000,35.5757273500000
177,32.8366458700000,35.1297445100000
178,31.6717875000000,35.1596770000000
179,32.8106262300000,35.4827326200000
180,32.1721054100000,35.5232306700000
181,31.5597801900000,34.5663112600000
182,32.1037777100000,35.1713515000000
183,32.1073359700000,35.1770705000000
184,32.1067472500000,35.1844757000000
185,32.1049609900000,35.1936802200000
186,32.1035010400000,35.2061022300000
187,32.0952240000000,35.1237250300000
188,32.1007746400000,35.1691314000000
3254,32.0979774300000,35.2359439800000
189,32.2100295900000,34.8144320000000
190,31.4475609700000,34.6657489400000
191,32.8767826100000,35.3060147900000
192,31.8451680100000,34.6884792900000
193,31.8165728300000,34.6625746600000
194,31.8319728100000,34.6550002200000
195,31.8031910700000,34.6346195000000
196,31.8087712300000,34.6411427200000
197,31.8118429800000,34.6454221600000
198,31.8108247800000,34.6543603800000
199,31.8094421900000,34.6490285500000
200,31.8056974200000,34.6463638200000
201,31.8042379700000,34.6500189200000
202,31.8028903700000,34.6528144600000
203,31.8057441000000,34.6589702500000
204,31.8048590300000,34.6638945000000
205,31.8035635800000,34.6624350000000
206,31.8017720900000,34.6601006300000
207,31.7974220200000,34.6616244100000
208,31.7808856100000,34.6666090000000
209,31.7877550300000,34.6658560000000
210,31.7926168400000,34.6615787400000
3196,31.7910860300000,34.6642515000000
211,31.7935631300000,34.6583654700000
212,31.7911304400000,34.6545173400000
213,31.7951397900000,34.6547884000000
214,31.7972915100000,34.6513127800000
215,31.7937437700000,34.6482065500000
216,31.7959926000000,34.6450440000000
217,31.7996721500000,34.6481045300000
218,31.8019595700000,34.6440526600000
219,31.7973102500000,34.6424876200000
220,31.7986349200000,34.6397906200000
221,31.8026760100000,34.6385252800000
222,31.7953677300000,34.6320735400000
223,31.7930819100000,34.6384862900000
224,31.7893096700000,34.6357473100000
225,31.7865740500000,34.6407786900000
226,31.7839068900000,34.6434370000000
227,31.7910591600000,34.6431506900000
228,31.7904726500000,34.6481677500000
229,31.7854149100000,34.6511222400000
230,31.7891864100000,34.6508181800000
231,31.7870555100000,34.6550447300000
232,31.7842483000000,34.6596437500000
233,31.7833717500000,34.6624222400000
234,31.7803167700000,34.6613315000000
235,31.7768900900000,34.6570751400000
236,31.7823872000000,34.6506807500000
237,31.7810150100000,34.6473710200000
238,31.7736023100000,34.6422705000000
239,31.7761386000000,34.6447318700000
240,31.7761700700000,34.6489277500000
241,31.7655908200000,34.6518894400000
242,31.7686735300000,34.6382688100000
243,31.7813695200000,34.6386952700000
244,31.7768783900000,34.6360460300000
245,31.7849275600000,34.6361405000000
246,31.7784081500000,34.6306477800000
247,31.7828526700000,34.6311551300000
248,31.7869999100000,34.6296025000000
249,31.7783051100000,34.6216309700000
250,31.7743810200000,34.6306731100000
251,31.7706392900000,34.6281860000000
252,31.7679290800000,34.6253590100000
3286,31.7993275400000,34.6762181800000
253,32.6574862500000,35.5795881000000
254,32.6638484000000,35.5821346600000
255,32.8856719900000,35.3007940000000
256,31.3900251100000,34.9036225900000
257,31.3253149000000,34.6972683400000
258,30.9643633700000,34.7015019300000
259,31.6991374400000,34.5798830900000
260,31.6884198700000,34.5798410000000
261,31.6822565600000,34.5779956900000
262,31.6872666200000,34.5703799700000
263,31.6798974300000,34.5583313800000
264,31.6794291900000,34.5638945900000
265,31.6771074100000,34.5705740000000
266,31.6713145400000,34.5662659800000
267,31.6673689900000,34.5654395000000
268,31.6679248400000,34.5584927700000
269,31.6649978000000,34.5694471200000
270,31.6630840800000,34.5790135800000
271,31.6675148700000,34.5792125000000
272,31.6718399200000,34.5794473100000
273,31.6762101100000,34.5802320000000
274,31.6794579000000,34.5872505000000
275,31.6714910200000,34.5877826900000
276,31.6649426900000,34.5872010200000
277,31.6675773200000,34.5921704900000
278,31.6681274900000,34.5995836700000
279,31.6447873700000,34.5779728300000
280,31.6580858500000,34.5800265500000
281,31.6587252900000,34.5705406700000
282,31.6484137100000,34.5667142300000
283,31.6525957900000,34.5631480600000
284,31.6538155600000,34.5586117200000
285,31.6565507700000,34.5632610000000
286,31.6605999700000,34.5653478400000
287,31.6613348200000,34.5589175000000
288,31.6570501100000,34.5559966100000
289,31.6500555000000,34.5545147900000
290,31.6340513100000,34.5512530100000
291,31.6572792100000,34.5887021600000
3243,31.6880037900000,34.5973252700000
3298,31.6518506700000,34.5929546800000
3299,31.6665480100000,34.5543433500000
292,32.9717167900000,35.1558878100000
293,31.7824533100000,35.0082174400000
294,32.8581493600000,35.2561009800000
3166,32.4207119900000,35.0410880600000
296,32.4047401200000,35.0507885000000
297,29.7120557500000,34.9778489500000
3165,31.7000876900000,34.6092449700000
298,31.7339643800000,34.7229896800000
299,31.9472004100000,34.8400825100000
300,31.9651902200000,34.8415480900000
301,31.9306602200000,34.8277992200000
302,31.9387712100000,34.8242258700000
303,31.9350596000000,34.8328362600000
304,31.9360646300000,34.8447420000000
305,31.9397118100000,34.8328871800000
306,31.9385457000000,34.8374356100000
307,31.9447693300000,34.8332043200000
308,31.9429664300000,34.8388185400000
309,31.9454788000000,34.8487292600000
310,31.9417551300000,34.8442698500000
311,31.9595209300000,34.8479732500000
312,30.9326895700000,34.4094064600000
313,31.2727801500000,34.7935558300000
314,31.2727272200000,34.7850305000000
315,31.2690086400000,34.7890158600000
316,31.2671264400000,34.7934805300000
317,31.2701121600000,34.7989627400000
318,31.2650519400000,34.7995430000000
319,31.2624130800000,34.7962318700000
320,31.2620622200000,34.7917057700000
321,31.2606187000000,34.7895287500000
322,31.2615321300000,34.7844248600000
323,31.2653653800000,34.7838119400000
324,31.2687053500000,34.7790751300000
325,31.2660923800000,34.7728944100000
326,31.2632749000000,34.7752170000000
327,31.2605580600000,34.7774475200000
328,31.2581657200000,34.7725605500000
329,31.2549356500000,34.7692534400000
330,31.2551843400000,34.7627985000000
331,31.2581598100000,34.7639517700000
332,31.2600284100000,34.7685526000000
333,31.2631808500000,34.7670793800000
334,31.2625269000000,34.7572629100000
335,31.2708790500000,34.7724425000000
336,31.2684950400000,34.7638507700000
337,31.2658653700000,34.7611579700000
338,31.2912188300000,34.7677457000000
339,31.2258118700000,34.7645080000000
340,31.2370139300000,34.7791688500000
341,31.2376975300000,34.7754725800000
342,31.2399223100000,34.7723454300000
343,31.2370547400000,34.7637579600000
344,31.2483155500000,34.7622968000000
345,31.2464397200000,34.7711602400000
346,31.2453979800000,34.7772044700000
347,31.2489586700000,34.7790750600000
348,31.2531027200000,34.7744314800000
349,31.2559454300000,34.7766810400000
350,31.2517077500000,34.7819940000000
351,31.2564629600000,34.7835000500000
352,31.2557023500000,34.7905352900000
353,31.2535742800000,34.7949260000000
354,31.2494876900000,34.7943188700000
355,31.2462587300000,34.7920784900000
356,31.2489993100000,34.7869343700000
357,31.2433813300000,34.7860615000000
358,31.2376990600000,34.7840825000000
359,31.2309687700000,34.7857796400000
360,31.2254369700000,34.7836260000000
361,31.2340597600000,34.8171171500000
362,31.2396440600000,34.7919099100000
363,31.2448404800000,34.7995555700000
364,31.2493528000000,34.8057453400000
365,31.2542064700000,34.8079185300000
366,31.2587579000000,34.8072303700000
367,31.2608634900000,34.8021850000000
368,31.2709685700000,34.8034280500000
3238,31.2694442700000,34.8089416700000
370,31.2692386800000,34.8221560200000
371,31.2785994100000,34.8126386200000
372,31.2827959300000,34.7977248000000
3197,31.2833976900000,34.8059270800000
3198,31.2978824300000,34.8041617800000
3199,31.3091003300000,34.8219041300000
3239,31.2605674700000,34.8175018100000
3302,31.2584728200000,34.7522052400000
373,32.0406366900000,34.9103523900000
374,32.3200656200000,34.9838432400000
375,31.4237796200000,34.4907833000000
376,32.9515511600000,35.0828007000000
377,32.8078054700000,35.3682823700000
378,33.2045750000000,35.7812386800000
379,32.3265650700000,34.9617084000000
380,32.3517853100000,35.0201091200000
381,31.3343773600000,34.6315261400000
382,32.9284722600000,35.2764853700000
383,31.7968310200000,34.7293237200000
384,32.7860718400000,35.2222394300000
385,31.0284014600000,34.7072832900000
386,32.9777266800000,35.4999670000000
387,32.7317463100000,35.0050578600000
388,31.9401452900000,35.2258125000000
389,31.8432317800000,34.8024877900000
390,32.5168304400000,35.4322821900000
391,32.0412807200000,35.0463432100000
392,32.2017147600000,34.9251529500000
393,31.7136035700000,35.1827870800000
394,32.9642246100000,35.3779449500000
395,31.6127295200000,34.8968408400000
396,31.8570170300000,34.7619147900000
397,31.9998124100000,34.8311742000000
398,31.4247735400000,34.6082723000000
399,32.3538512400000,34.9325004500000
400,33.2093940300000,35.6050962200000
401,32.9717163100000,35.1452955100000
402,31.8084874900000,35.4863495800000
403,32.5518911200000,35.4402349400000
404,32.7014446500000,35.1288922600000
405,31.7819890200000,35.1624551100000
406,32.6895987900000,35.5744220300000
3164,32.7526824500000,35.5403303400000
407,31.8786134100000,35.1273835000000
408,31.7920404800000,34.8119739600000
409,31.9339609300000,34.7699732800000
410,32.5286665300000,34.9259940500000
411,32.3787997000000,34.8678135000000
412,32.3825113400000,34.8666890300000
413,31.8891085200000,34.9179649300000
414,32.2601639800000,34.8637230300000
415,32.5588157400000,35.5511468800000
416,32.3816954900000,34.8635750900000
417,32.3337524200000,34.8910451400000
418,31.7038997800000,35.1984549300000
419,32.7346446900000,35.1901791400000
420,31.7927004700000,35.0366674800000
421,31.9771249400000,34.9554762300000
422,31.6476673200000,34.8735620500000
423,31.8044723000000,35.1262327700000
424,31.7027811500000,35.2265512500000
425,31.9219061500000,34.7732134200000
426,31.8707065800000,34.9051165800000
427,31.7377328300000,34.6559178200000
428,31.9959170700000,34.9348188200000
429,32.7206129000000,34.9693263300000
430,31.4475980400000,34.7607986100000
431,32.7182541100000,35.3943984600000
432,31.8170436700000,34.7293274900000
433,32.7823196600000,35.3288457300000
434,32.4953627100000,35.5045032400000
435,32.5042756300000,35.4942970100000
436,32.4981447400000,35.4925283700000
437,32.4897125400000,35.4951657100000
438,32.4976211800000,35.5100475400000
439,32.5186932700000,35.4969687500000
440,31.6379846200000,34.6090372700000
441,31.7573136300000,34.9929548800000
442,31.7461520700000,34.9996602500000
443,31.7460031000000,34.9945726300000
444,31.7517914000000,34.9915890000000
445,31.7523456200000,34.9825461100000
446,31.7470549600000,34.9840190400000
447,31.7346063700000,34.9604383400000
448,31.7432921800000,34.9766879200000
449,31.7380624400000,34.9791248100000
450,31.7415111000000,34.9821835000000
451,31.7423548100000,34.9866635000000
452,31.7394185000000,34.9871556800000
453,31.7400100300000,34.9944872600000
454,31.7368993900000,34.9986847500000
455,31.7357305300000,34.9893911400000
456,31.7303732700000,34.9896444000000
457,31.7270484300000,34.9829125000000
458,31.7157803000000,34.9927930000000
459,31.7127898400000,35.0014783900000
460,31.7099072700000,34.9961652700000
461,31.7173449400000,34.9834813300000
462,31.7024802900000,34.9777833400000
463,32.6969911100000,35.1782905500000
464,32.3654072600000,34.8691326000000
465,31.7007195800000,35.1245822500000
466,31.6971940500000,35.1242187600000
467,31.6915066100000,35.1133965000000
468,31.6950561300000,35.1140613100000
469,31.6915714900000,35.1078509600000
470,31.7007090400000,35.1061360100000
471,31.7049794700000,35.1209460000000
3200,31.6964430100000,35.1039326400000
472,31.6962184400000,35.1268602600000
3274,31.7120515300000,35.1209855000000
473,32.6304804500000,35.2968122200000
474,31.8565862000000,34.7288830200000
475,33.0060035000000,35.1253993400000
476,31.9530037300000,34.9233351300000
477,31.9596583900000,34.9276651200000
478,32.1037567600000,34.8383642900000
479,32.0979550200000,34.8449633300000
480,32.0998119300000,34.8413128600000
481,32.0967889900000,34.8408356800000
482,32.0985337400000,34.8361201100000
483,32.0977616300000,34.8277035100000
484,32.0933669900000,34.8240639100000
485,32.0934607000000,34.8284853900000
486,32.0952620000000,34.8319735700000
487,32.0939904700000,34.8399542700000
488,32.0907458000000,34.8372769900000
489,32.0904367000000,34.8346169500000
490,32.0878731000000,34.8363380000000
491,32.0864185400000,34.8373868800000
492,32.0872375300000,34.8322447700000
493,32.0899815700000,34.8317177700000
494,32.0895645600000,34.8280950300000
495,32.0886060400000,34.8238860500000
496,32.0857802800000,34.8247830000000
497,32.0850165900000,34.8277154700000
498,32.0846941600000,34.8309137500000
499,32.0846525800000,34.8344497700000
500,32.0819181100000,34.8331310500000
501,32.0808232500000,34.8292143600000
502,32.0775997400000,34.8309087000000
503,32.0777943700000,34.8353108000000
504,32.0806148900000,34.8376910000000
505,32.0838338700000,34.8379915000000
506,32.0902836500000,34.8422705200000
507,32.0874003600000,34.8420650000000
508,32.0858566500000,34.8442445000000
509,32.0835653400000,34.8420839400000
510,32.0815640900000,34.8432936800000
511,32.0789260100000,34.8403984600000
512,32.0774410200000,34.8387420000000
513,32.0752240000000,34.8378279300000
514,32.0750079600000,34.8415781300000
515,32.0729903700000,34.8398258500000
516,32.0709668600000,34.8411232500000
517,32.0737981600000,34.8350453900000
518,32.0783875000000,34.8432103900000
3128,31.5171666000000,34.9179451900000
519,31.8205642200000,34.6914191200000
520,32.2620172700000,34.8986945800000
521,32.7980986500000,35.6900968700000
522,31.1422525300000,34.3157551600000
523,32.0241460400000,34.9146756700000
524,31.7889612000000,34.7604692300000
525,31.7967951000000,34.7631773200000
526,32.2177990100000,34.8671429300000
527,31.7697293500000,34.7910589800000
528,31.8451553400000,34.7501212800000
529,32.5208086300000,35.0039791800000
530,32.5246086100000,34.9503454900000
531,32.5231169800000,34.9385452300000
532,32.5162507800000,34.9414729800000
533,32.5136281400000,34.9486016400000
534,32.5436003000000,34.9552516000000
536,32.5314399200000,35.1025706600000
538,32.7427519700000,35.1530110000000
539,32.2128217700000,34.8779548100000
540,33.0703170300000,35.1328922800000
541,33.0738713700000,35.1086163000000
542,31.8286188800000,34.9253160600000
543,32.2435814600000,35.4523297500000
544,31.7294452300000,35.0717683900000
545,32.9976916600000,35.4489903800000
3135,32.0814692700000,35.0903696200000
546,31.5580650300000,34.6481382500000
547,31.7672096700000,34.7780221200000
548,31.3698789300000,34.6336519700000
3281,32.3193277400000,35.5415375200000
549,32.1924479100000,35.2596404600000
550,31.6702612600000,34.6260409600000
551,33.0584682200000,35.4358252700000
552,32.5425282500000,35.2651329400000
553,32.4749121400000,35.0291106100000
554,32.1084347000000,35.1059720000000
555,32.0153297300000,34.9450285500000
556,31.6465872700000,34.5963919500000
3288,31.7278495200000,35.0931755200000
557,32.3607672500000,34.8723280800000
558,32.3355867000000,35.0141668300000
559,32.0296114300000,34.7424167700000
560,32.0300820700000,34.7461260100000
561,32.0271300000000,34.7460733500000
562,32.0241361600000,34.7455470800000
563,32.0244954700000,34.7411268100000
564,32.0207282500000,34.7413156400000
565,32.0199761900000,34.7444687300000
566,32.0176641400000,34.7404161000000
567,32.0163606000000,34.7425370600000
568,32.0133803000000,34.7404537200000
569,32.0110429000000,34.7367584900000
570,32.0153203500000,34.7446829700000
571,32.0149919500000,34.7465650400000
572,32.0134065100000,34.7481410600000
573,32.0119024900000,34.7444582500000
574,32.0127485400000,34.7429853000000
575,32.0055848500000,34.7403310000000
576,32.0086989400000,34.7436642900000
577,32.0077233400000,34.7471299100000
578,32.0172318700000,34.7530982600000
579,32.0206111800000,34.7523455100000
580,32.0168860000000,34.7504277800000
581,32.0175954500000,34.7474930100000
582,32.0197540500000,34.7480416000000
583,32.0218526600000,34.7475617900000
584,32.0240206200000,34.7489512100000
585,32.0238903200000,34.7523441500000
586,32.0265896900000,34.7543492500000
587,32.0291814500000,34.7543060000000
588,32.0268554200000,34.7583694100000
589,32.0193937200000,34.7601440000000
590,32.0184107000000,34.7580069700000
591,32.0187648700000,34.7556732400000
592,32.0123775800000,34.7545658500000
593,32.0134181400000,34.7581550000000
594,32.0112626900000,34.7590519900000
595,32.0117809400000,34.7612310000000
596,32.0059722800000,34.7552310000000
597,32.0085474400000,34.7526732900000
598,32.0048900900000,34.7511516700000
599,31.9989130700000,34.7530173600000
600,31.6572227100000,35.1006688400000
601,32.5999272100000,35.0044325300000
602,32.9313039200000,35.1467320500000
603,32.9272264900000,35.1341794700000
604,32.9414861600000,35.1842418200000
605,32.9374007600000,35.1699252600000
606,33.0239394300000,35.4410100400000
607,33.0209708300000,35.4521210300000
608,32.1508491300000,34.9527223800000
609,32.5351969600000,34.9083375000000
3167,32.3995107200000,35.0362322900000
610,32.3920983500000,34.9016105900000
611,32.2980291900000,34.9461244000000
612,31.8853194200000,34.7663537600000
613,31.2106133000000,34.4657420000000
614,31.5058821100000,34.5985846900000
615,32.5665275600000,35.3731736900000
616,31.8473062400000,35.2890692900000
617,32.6633749800000,34.9529774700000
618,31.3961073700000,34.5905951900000
619,31.8483531900000,35.1580532600000
620,31.8435986400000,35.1620351900000
621,31.3566810700000,34.7590206800000
3185,31.6618179300000,35.0140928200000
622,32.7728158900000,35.4328433500000
623,32.7214818500000,35.2450130400000
3289,31.9109726100000,35.2484283400000
624,31.8653342700000,34.8017409200000
625,32.0975982900000,34.9202617000000
626,31.8638854500000,35.1766004100000
627,31.8633456000000,35.1655588000000
628,31.8472867200000,35.1719657500000
629,31.8628944200000,35.1540912500000
3285,31.8774466900000,35.1593945000000
630,32.1685482200000,34.8748440100000
631,32.4578346000000,35.0214340600000
632,32.3994306500000,34.9327930700000
633,32.3921947200000,34.9296422800000
634,32.7980418200000,35.6809758500000
635,31.7869344300000,35.0929389300000
636,31.6689012500000,34.9506825000000
637,32.0325955800000,34.9393828200000
638,32.5480845800000,35.0421913900000
639,32.5553385100000,35.1980132300000
640,32.0838390700000,34.8508050000000
641,32.0799679300000,34.8482846000000
642,32.0762512500000,34.8475495000000
643,32.0722110800000,34.8531230300000
644,32.0684509200000,34.8473358300000
3201,32.0748743400000,34.8571394500000
645,31.7742900700000,34.9516195800000
646,32.3577913400000,34.8771288700000
647,31.7322819000000,34.6821572000000
649,32.0776579400000,34.8096610300000
651,32.0736799400000,34.8046808600000
652,32.0710062800000,34.8050879700000
653,32.0681231300000,34.8057575000000
654,32.0704731200000,34.8104901000000
655,32.0745671500000,34.8110872100000
656,32.0748191300000,34.8158062100000
657,32.0710291000000,34.8149495200000
658,32.0667944100000,34.8125550900000
659,32.0630002600000,34.8155220000000
660,32.0606694500000,34.8127870000000
661,32.0633559400000,34.8077215900000
648,32.0777848500000,34.8174306300000
3202,32.0786109200000,34.8200763100000
3276,32.0805267700000,34.8000685800000
650,32.0774040900000,34.8036192100000
662,31.5930046000000,34.6120100800000
663,32.6745424500000,35.2124745400000
664,33.0186168900000,35.6178189700000
665,32.5592133100000,35.2458021600000
666,32.5483741000000,35.3593583800000
667,31.8218247500000,34.7733420000000
668,31.8088585300000,34.7724888300000
669,31.8157923700000,34.7841166900000
670,31.8034497900000,34.7811736900000
3203,31.8034418500000,34.7885693400000
671,31.8180216200000,34.7801724700000
672,33.1242167200000,35.6456299600000
673,33.0567943000000,35.2377498200000
674,33.0594420900000,35.2500188800000
3268,31.6458801200000,35.1301216400000
675,32.6385617600000,35.4467781100000
676,31.8759013700000,34.9203841000000
677,31.6263775200000,34.6041360600000
678,31.8871605600000,34.7991396300000
679,31.8051618400000,34.9388640200000
680,32.9036370300000,35.2367123100000
681,31.3270928900000,34.6537306400000
682,32.8499054700000,35.5251233300000
683,32.6640701500000,35.2581362000000
684,31.9630451700000,34.9141470500000
685,32.9675442700000,35.2493141700000
686,32.1008268300000,35.3955338200000
687,31.6337870000000,34.8485337500000
688,31.9998457200000,35.4439967200000
689,32.1573414800000,34.8292570000000
690,32.5567606700000,35.0761314400000
691,31.9283660300000,34.9407891300000
692,31.8066555500000,34.7010897100000
693,32.4626665400000,34.9982267100000
694,33.2347604000000,35.5833375000000
695,32.1951614900000,34.9053515000000
696,32.3498000800000,34.9943243300000
697,31.7869884700000,34.7162536400000
698,31.7967468200000,34.7094061600000
699,31.7812836200000,34.6983471200000
3204,31.7908842100000,34.7012941700000
700,31.7743470400000,34.7048234200000
701,32.5307606100000,35.3363902000000
702,31.9434916700000,34.7579539200000
703,31.8784415600000,34.7992829900000
704,32.4536546700000,34.9505546800000
705,32.0176730000000,34.8289771900000
706,32.3207646800000,34.9006615000000
707,31.8783110900000,34.8534600700000
3162,31.7884363800000,34.7913967900000
708,31.8600558700000,34.8392205000000
1685,31.9292998100000,35.0145544400000
709,32.1504160900000,34.9018383400000
710,32.0653477100000,34.8728720000000
711,32.0575891400000,34.8688634900000
712,32.0600226500000,34.8773117200000
713,32.2291416100000,34.8247450600000
714,32.2260888600000,34.8275023200000
715,33.0059749300000,35.2151692200000
716,31.7411503400000,34.8778273000000
717,29.9419604500000,35.0697438200000
718,32.8180347400000,35.7182820600000
719,32.6214669500000,35.5517813500000
720,33.0391850700000,35.1116114500000
721,31.6278320600000,34.7941088200000
722,32.0684480600000,34.8799536400000
723,32.6944064800000,35.0507190300000
724,32.5536698500000,35.2635005400000
725,32.6897337500000,35.3717927200000
726,31.4131416600000,34.8235508700000
